x,y,dir,enemyCount,distBucket,move,face,q
-17,10,w,0,6,j,w,0.2628843858916171
-11,3,w,0,3,h,e,14.64956879522672
8,-3,n,0,2,s,w,72.74114363152879
9,10,s,0,4,s,w,0.12423923136466525
8,-3,n,0,2,s,s,29.723817321055726
-14,-2,e,0,4,s,w,282.23617315826743
18,-2,n,0,6,k,e,8.382648088802268
-14,-2,e,0,4,s,s,282.531464068431
-11,3,w,0,3,h,w,17.94404581364578
-14,0,n,0,4,h,n,208.90569575468413
-7,6,s,0,3,h,s,0.5991700575325499
8,-3,n,0,2,s,n,46.32782881333286
-17,8,n,0,6,l,w,1.6527201366237192
-7,6,s,0,3,h,w,0.11429915650897388
-14,-2,e,0,4,s,n,282.395022580541
13,-9,e,0,5,k,s,0.5003498335049021
-14,0,n,0,4,h,e,211.56159639506103
7,-8,w,0,3,h,w,0.7958863446947648
8,-3,n,0,2,s,e,175.80102514575563
-11,3,w,0,3,h,n,61.66049626397121
-17,8,n,0,6,l,n,0.7091561490731206
13,-9,e,0,5,k,w,0.01822649030031155
-11,3,w,0,3,h,s,50.35191204754628
-14,-2,e,0,4,s,e,283.4735419465397
-7,6,s,0,3,h,n,-0.19523866674997126
-2,5,n,0,1,h,e,2.632167710026962
15,-5,e,0,5,l,s,-0.3710980720707765
13,-9,e,0,5,l,n,0.20025466467587708
-11,-10,e,0,4,l,w,3.395419713527489
13,-9,e,0,5,l,s,-0.3359710144407544
15,-5,e,0,5,l,w,0.2979972696722475
-11,-2,s,0,3,h,e,292.2902100867438
-11,-10,e,0,4,l,n,1.4513338412640648
15,-5,e,0,5,l,n,-0.5631482532341814
-15,9,s,0,5,j,s,-0.2985179815181825
-11,-2,s,0,3,h,n,292.9087702892777
18,-2,n,0,6,k,s,1.708869529871121
13,4,w,0,4,h,s,185.03938256370327
15,-5,e,0,5,l,e,0.05865760281991722
18,-2,n,0,6,k,n,1.4128367356067544
-11,-2,s,0,3,h,s,283.9365919704451
13,4,w,0,4,h,w,77.01755452331848
-11,-2,s,0,3,h,w,254.14296129682563
18,-2,n,0,6,k,w,3.3635292153815213
13,4,w,0,4,h,n,191.92381616380115
13,-9,e,0,5,s,s,1.8331490234857557
-18,-8,n,0,6,k,n,0.2563596306290502
13,4,w,0,4,l,w,159.37588144730995
9,-4,w,0,3,k,e,7.552692102578854
13,-9,e,0,5,s,w,0.7201442809721719
-18,-8,n,0,6,k,s,0.15748484668968066
16,-6,n,0,5,l,e,-0.23518578707606524
